"t(s)"	"xR(m)"	"yR(m)"	"vR(m/s)"	"N° WP"	"dist WP (m)"	"xCentreCercle(m)"	"yCentreCercle(m)"	"directionWP(rad)"	"xRobot/WP(m)"	"yRobot/WP(m)"	"Rayon(m)"	"capRobot(rad)"	"capCercleIdeal(rad)"	"ecartAngulaire_rad(rad)"	"consV_MDroit(rad/s)"	"consV_MGauche(rad/s)"	"vConsCGrad/s"	"distCurvWP(m)"	"distDecel(m)"
13080	3,38107	1,92256	0,499	3	1,95996	3	0,999045	4,71239	1,92256	-0,381074	0,999045	1,96954	1,96215	0,00739135	305,389	413,171	359,28	2,74761	0,348801
13090	3,38567	1,92062	0,499	3	1,95896	3	0,999032	4,71239	1,92062	-0,385673	0,999032	1,97453	1,96714	0,00739135	305,389	413,171	359,28	2,74259	0,348801
13100	3,39026	1,91866	0,499	3	1,95795	3	0,99902	4,71239	1,91866	-0,390262	0,99902	1,97952	1,97213	0,00739135	305,389	413,171	359,28	2,73757	0,348801
13110	3,39484	1,91668	0,499	3	1,95692	3	0,999007	4,71239	1,91668	-0,394841	0,999007	1,98451	1,97712	0,00739135	305,389	413,171	359,28	2,73255	0,348801
13120	3,39941	1,91467	0,499	3	1,95589	3	0,998994	4,71239	1,91467	-0,39941	0,998994	01/01/9895	1,98211	0,00739135	305,389	413,171	359,28	2,72753	0,348801
13130	3,40397	1,91264	0,499	3	1,95484	3	0,998981	4,71239	1,91264	-0,403968	0,998981	1,99449	01/01/9871	0,00739135	305,389	413,171	359,28	2,72252	0,348801
13140	3,40852	1,91059	0,499	3	1,95377	3	0,998969	4,71239	1,91059	-0,408517	0,998969	1,99948	1,99209	0,00739135	305,389	413,171	359,28	01/02/7175	0,348801
13150	3,41306	1,90851	0,499	3	01/01/9527	3	0,998956	4,71239	1,90851	-0,413056	0,998956	2,00447	1,99708	0,00739135	305,389	413,171	359,28	2,71248	0,348801
13160	3,41758	1,90642	0,499	3	1,95162	3	0,998943	4,71239	1,90642	-0,417584	0,998943	2,00946	2,00207	0,00739135	305,389	413,171	359,28	2,70746	0,348801
13170	847789	01/01/9043	0,499	3	1,95052	3	0,99893	4,71239	01/01/9043	-0,422101	0,99893	2,01445	2,00706	0,00739135	305,389	413,171	359,28	2,70244	0,348801
13180	3,42661	1,90216	0,499	3	1,94941	3	0,998917	4,71239	1,90216	-0,426608	0,998917	2,01944	2,01205	0,00739135	305,389	413,171	359,28	2,69742	0,348801
13190	880660	1,89999	0,499	3	1,94829	3	0,998905	4,71239	1,89999	-0,431104	0,998905	2,02443	2,01704	0,00739135	305,389	413,171	359,28	01/02/6924	0,348801
13200	3,43559	1,89781	0,499	3	1,94715	3	0,998892	4,71239	1,89781	-0,43559	0,998892	2,02942	2,02203	0,00739135	305,389	413,171	359,28	2,68738	0,348801
13210	3,44006	01/01/8956	0,499	3	1,94601	3	0,998879	4,71239	01/01/8956	-0,440064	0,998879	2,03441	2,02702	0,00739135	305,389	413,171	359,28	2,68236	0,348801
13220	3,44453	1,89336	0,499	3	1,94485	3	0,998866	4,71239	1,89336	-0,444527	0,998866	01/02/394	2,03201	0,00739135	305,389	413,171	359,28	2,67734	0,348801
13230	3,44898	1,89111	0,499	3	1,94368	3	0,998853	4,71239	1,89111	-0,448979	0,998853	2,04439	01/02/1937	0,00739135	305,389	413,171	359,28	2,67232	0,348801
13240	3,45342	1,88884	0,499	3	01/01/9425	3	0,99884	4,71239	1,88884	-0,45342	0,99884	2,04938	2,04199	0,00739135	305,389	413,171	359,28	2,66731	0,348801
13250	3,45785	1,88654	0,499	3	01/01/9413	3	0,998827	4,71239	1,88654	-0,45785	0,998827	2,05437	2,04698	0,00739135	305,389	413,171	359,28	2,66229	0,348801
13260	3,46227	1,88422	0,499	3	1,94009	3	0,998814	4,71239	1,88422	-0,462267	0,998814	2,05936	2,05197	0,00739135	305,389	413,171	359,28	2,65727	0,348801
13270	3,46667	1,88188	0,499	3	1,93888	3	0,998801	4,71239	1,88188	-0,466674	0,998801	2,06435	2,05696	0,00739135	305,389	413,171	359,28	2,65225	0,348801
13280	3,47107	1,87951	0,499	3	1,93764	3	0,998788	4,71239	1,87951	-0,471068	0,998788	2,06934	2,06195	0,00739135	305,389	413,171	359,28	2,64723	0,348801
13290	3,47545	1,87713	0,499	3	01/01/9364	3	0,998775	4,71239	1,87713	-0,475451	0,998775	2,07433	2,06694	0,00739135	305,389	413,171	359,28	2,64221	0,348801
13300	3,47982	1,87472	0,499	3	1,93515	3	0,998762	4,71239	1,87472	-0,479821	0,998762	2,07932	2,07193	0,00739135	305,389	413,171	359,28	01/02/6372	0,348801
13310	3,48418	1,87229	0,499	3	1,93388	3	0,998749	4,71239	1,87229	-0,48418	0,998749	2,08431	2,07692	0,00739135	305,389	413,171	359,28	2,63218	0,348801
13320	3,48853	1,86984	0,499	3	01/01/9326	3	0,998736	4,71239	1,86984	-0,488526	0,998736	01/02/893	2,08191	0,00739135	305,389	413,171	359,28	2,62716	0,348801
13330	3,49286	1,86736	0,499	3	1,93131	3	0,998723	4,71239	1,86736	-0,492861	0,998723	2,09429	2,08689	0,00739135	305,389	413,171	359,28	2,62214	0,348801
13340	3,49718	1,86487	0,499	3	1,93001	3	0,99871	4,71239	1,86487	-0,497182	0,99871	2,09928	2,09188	0,00739135	305,389	413,171	359,28	2,61712	0,348801
13350	3,50149	1,86235	0,499	3	1,92869	3	0,998697	4,71239	1,86235	-0,501492	0,998697	2,10427	2,09687	0,00739135	305,389	413,171	359,28	2,61211	0,348801
13360	3,50579	1,85982	0,499	3	1,92736	3	0,998684	4,71239	1,85982	-0,505788	0,998684	2,10926	2,10186	0,00739135	305,389	413,171	359,28	2,60709	0,348801
13370	3,51007	1,85726	0,499	3	1,92603	3	0,998671	4,71239	1,85726	-0,510072	0,998671	2,11425	2,10685	0,00739135	305,389	413,171	359,28	2,60207	0,348801
13380	3,51434	1,85468	0,499	3	1,92467	3	0,998658	4,71239	1,85468	-0,514343	0,998658	2,11924	2,11184	0,00739135	305,389	413,171	359,28	2,59705	0,348801
13390	1200248	1,85207	0,499	3	1,92331	3	0,998644	4,71239	1,85207	-0,518601	0,998644	2,12423	2,11683	0,00739135	305,389	413,171	359,28	2,59204	0,348801
13400	3,52285	1,84945	0,499	3	1,92194	3	0,998631	4,71239	1,84945	-0,522846	0,998631	2,12922	2,12182	0,00739135	305,389	413,171	359,28	2,58702	0,348801
13410	3,52708	1,84681	0,499	3	1,92055	3	0,998618	4,71239	1,84681	-0,527078	0,998618	2,13421	2,12681	0,00739135	305,389	413,171	359,28	01/02/582	0,348801
13420	1246634	1,84414	0,499	3	1,91915	3	0,998605	4,71239	1,84414	-0,531297	0,998605	01/02/1392	01/02/1318	0,00739135	305,389	413,171	359,28	2,57698	0,348801
13430	1261974	1,84146	0,499	3	1,91774	3	0,998592	4,71239	1,84146	-0,535503	0,998592	2,14418	2,13679	0,00739135	305,389	413,171	359,28	2,57197	0,348801
13440	3,53969	1,83875	0,499	3	1,91632	3	0,998578	4,71239	1,83875	-0,539695	0,998578	2,14917	2,14178	0,00739135	305,389	413,171	359,28	2,56695	0,348801
13450	3,54387	1,83602	0,499	3	1,91488	3	0,998565	4,71239	1,83602	-0,543873	0,998565	2,15416	2,14677	0,00739135	305,389	413,171	359,28	2,56193	0,348801
13460	3,54804	1,83327	0,499	3	1,91344	3	0,998552	4,71239	1,83327	-0,548038	0,998552	2,15915	2,15176	0,00739135	305,389	413,171	359,28	2,55692	0,348801
13470	3,55219	01/01/8305	0,499	3	1,91198	3	0,998538	4,71239	01/01/8305	-0,552189	0,998538	2,16414	2,15675	0,00739135	305,389	413,171	359,28	01/02/5519	0,348801
13480	3,55633	1,82771	0,499	3	1,91051	3	0,998525	4,71239	1,82771	-0,556326	0,998525	2,16913	2,16174	0,00739135	305,389	413,171	359,28	2,54688	0,348801
13490	3,56045	01/01/8249	0,499	3	1,90902	3	0,998512	4,71239	01/01/8249	-0,560449	0,998512	2,17412	2,16673	0,00739135	305,389	413,171	359,28	2,54187	0,348801
13500	3,56456	1,82207	0,499	3	1,90753	3	0,998498	4,71239	1,82207	-0,564558	0,998498	2,17911	2,17172	0,00739135	305,389	413,171	359,28	2,53685	0,348801
13510	3,56865	1,81922	0,499	3	1,90602	3	0,998485	4,71239	1,81922	-0,568653	0,998485	01/02/1841	2,17671	0,00739135	305,389	413,171	359,28	2,53183	0,348801
13520	3,57273	1,81635	0,499	3	1,90451	3	0,998472	4,71239	1,81635	-0,572733	0,998472	2,18909	01/02/1817	0,00739135	305,389	413,171	359,28	2,52682	0,348801
13530	1412820	1,81346	0,499	3	1,90298	3	0,998458	4,71239	1,81346	-0,576799	0,998458	2,19408	2,18669	0,00739135	305,389	413,171	359,28	01/02/5218	0,348801
13540	3,58085	1,81054	0,499	3	1,90143	3	0,998445	4,71239	1,81054	-0,580851	0,998445	2,19907	2,19168	0,00739135	305,389	413,171	359,28	2,51679	0,348801
13550	3,58489	1,80761	0,499	3	1,89988	3	0,998431	4,71239	1,80761	-0,584888	0,998431	2,20406	2,19667	0,00739135	305,389	413,171	359,28	2,51177	0,348801
13560	3,58891	1,80466	0,499	3	1,89832	3	0,998418	4,71239	1,80466	-0,588911	0,998418	2,20905	2,20166	0,00739135	305,389	413,171	359,28	2,50675	0,348801
13570	3,59292	1,80168	0,499	3	1,89674	3	0,998404	4,71239	1,80168	-0,592918	0,998404	2,21404	2,20665	0,00739135	305,389	413,171	359,28	2,50174	0,348801
13580	3,59691	1,79869	0,499	3	1,89515	3	0,998391	4,71239	1,79869	-0,596911	0,998391	2,21903	2,21164	0,00739135	305,389	413,171	359,28	2,49672	0,348801
13590	3,60089	1,79568	0,499	3	1,89355	3	0,998377	4,71239	1,79568	-0,600889	0,998377	2,22402	2,21663	0,00739135	305,389	413,171	359,28	2,49171	0,348801
13600	3,60485	1,79265	0,499	3	1,89194	3	0,998363	4,71239	1,79265	-0,604852	0,998363	2,22901	2,22162	0,00739135	305,389	413,171	359,28	2,48669	0,348801
13610	1529698	1,78959	0,499	3	1,89031	3	0,99835	4,71239	1,78959	-0,608799	0,99835	01/02/234	2,22661	0,00739135	305,389	413,171	359,28	2,48168	0,348801
13620	3,61273	1,78652	0,499	3	1,88868	3	0,998336	4,71239	1,78652	-0,612731	0,998336	2,23899	01/02/2316	0,00739135	305,389	413,171	359,28	2,47666	0,348801
13630	3,61665	1,78343	0,499	3	1,88703	3	0,998322	4,71239	1,78343	-0,616648	0,998322	2,24398	2,23659	0,00739135	305,389	413,171	359,28	2,47164	0,348801
13640	3,62055	1,78032	0,499	3	1,88537	3	0,998309	4,71239	1,78032	-0,620549	0,998309	2,24897	2,24158	0,00739135	305,389	413,171	359,28	2,46663	0,348801
13650	3,62444	1,77719	0,499	3	01/01/8837	3	0,998295	4,71239	1,77719	-0,624435	0,998295	2,25396	2,24657	0,00739135	305,389	413,171	359,28	2,46161	0,348801
13660	3,62831	1,77404	0,499	3	1,88201	3	0,998281	4,71239	1,77404	-0,628305	0,998281	2,25895	2,25156	0,00739135	305,389	413,171	359,28	01/02/4566	0,348801
13670	3,63216	1,77087	0,499	3	1,88032	3	0,998268	4,71239	1,77087	-0,63216	0,998268	2,26394	2,25655	0,00739135	305,389	413,171	359,28	2,45158	0,348801
13680	-461602	1,76768	0,499	3	1,87861	3	0,998254	4,71239	1,76768	-0,635998	0,998254	2,26893	2,26154	0,00739135	305,389	413,171	359,28	2,44657	0,348801
13690	3,63982	1,76447	0,499	3	1,87689	3	0,99824	4,71239	1,76447	-0,639821	0,99824	2,27392	2,26653	0,00739135	305,389	413,171	359,28	2,44155	0,348801
13700	3,64363	1,76125	0,499	3	1,87516	3	0,998226	4,71239	1,76125	-0,643627	0,998226	2,27891	2,27152	0,00739135	305,389	413,171	359,28	2,43654	0,348801
13710	3,64742	01/01/758	0,499	3	1,87342	3	0,998212	4,71239	01/01/758	-0,647418	0,998212	01/02/2839	2,27651	0,00739135	305,389	413,171	359,28	2,43152	0,348801
13720	3,65119	1,75474	0,499	3	1,87167	3	0,998198	4,71239	1,75474	-0,651192	0,998198	2,28889	01/02/2815	0,00739135	305,389	413,171	359,28	2,42651	0,348801
13730	3,65495	1,75145	0,499	3	1,86991	3	0,998184	4,71239	1,75145	-0,65495	0,998184	2,29388	2,28649	0,00739135	305,389	413,171	359,28	01/02/4215	0,348801
13740	3,65869	1,74815	0,499	3	1,86813	3	0,998171	4,71239	1,74815	-0,658691	0,998171	2,29887	2,29148	0,00739135	305,389	413,171	359,28	2,41648	0,348801
13750	3,66242	1,74483	0,499	3	1,86634	3	0,998157	4,71239	1,74483	-0,662416	0,998157	2,30386	2,29647	0,00739135	305,389	413,171	359,28	2,41147	0,348801
13760	3,66612	1,74149	0,499	3	1,86454	3	0,998143	4,71239	1,74149	-0,666124	0,998143	2,30885	2,30146	0,00739135	305,389	413,171	359,28	2,40645	0,348801
13770	3,66982	1,73813	0,499	3	1,86273	3	0,998129	4,71239	1,73813	-0,669815	0,998129	2,31384	2,30645	0,00739135	305,389	413,171	359,28	2,40144	0,348801
13780	3,67349	1,73476	0,499	3	1,86091	3	0,998115	4,71239	1,73476	-0,67349	0,998115	2,31883	2,31144	0,00739135	305,389	413,171	359,28	2,39642	0,348801
13790	3,67715	1,73136	0,499	3	1,85907	3	0,9981	4,71239	1,73136	-0,677148	0,9981	2,32382	2,31643	0,00739135	305,389	413,171	359,28	2,39141	0,348801
13800	3,68079	1,72795	0,499	3	1,85723	3	0,998086	4,71239	1,72795	-0,680789	0,998086	2,32881	2,32142	0,00739135	305,389	413,171	359,28	2,38639	0,348801
13810	3,68441	1,72452	0,499	3	1,85537	3	0,998072	4,71239	1,72452	-0,684413	0,998072	01/02/3338	2,32641	0,00739135	305,389	413,171	359,28	2,38138	0,348801
13820	3,68802	1,72107	0,499	3	01/01/8535	3	0,998058	4,71239	1,72107	-0,688019	0,998058	2,33879	01/02/3314	0,00739135	305,389	413,171	359,28	2,37637	0,348801
13830	3,69161	1,71761	0,499	3	1,85162	3	0,998044	4,71239	1,71761	-0,691608	0,998044	2,34378	2,33639	0,00739135	305,389	413,171	359,28	2,37135	0,348801
13840	3,69518	1,71412	0,499	3	1,84973	3	0,99803	4,71239	1,71412	-0,69518	0,99803	2,34877	2,34138	0,00739135	305,389	413,171	359,28	2,36634	0,348801
13850	3,69874	1,71062	0,499	3	1,84782	3	0,998015	4,71239	1,71062	-0,698735	0,998015	2,35376	2,34637	0,00739135	305,389	413,171	359,28	2,36133	0,348801
13860	3,70227	01/01/7071	0,499	3	1,84591	3	0,998001	4,71239	01/01/7071	-0,702272	0,998001	2,35875	2,35136	0,00739135	305,389	413,171	359,28	2,35631	0,348801
13870	3,70579	1,70356	0,499	3	1,84398	3	0,997987	4,71239	1,70356	-0,705791	0,997987	2,36374	2,35635	0,00739135	305,389	413,171	359,28	01/02/3513	0,348801
13880	3,70929	1,70001	0,499	3	1,84204	3	0,997973	4,71239	1,70001	-0,709293	0,997973	2,36873	2,36134	0,00739135	305,389	413,171	359,28	2,34628	0,348801
13890	3,71278	1,69643	0,499	3	1,84009	3	0,997958	4,71239	1,69643	-0,712777	0,997958	2,37372	2,36633	0,00739135	305,389	413,171	359,28	2,34127	0,348801
13900	3,71624	1,69284	0,499	3	1,83813	3	0,997944	4,71239	1,69284	-0,716243	0,997944	2,37871	2,37132	0,00739135	305,389	413,171	359,28	2,33626	0,348801
13910	3,71969	1,68924	0,499	3	1,83616	3	0,997929	4,71239	1,68924	-0,719691	0,997929	01/02/3837	2,37631	0,00739135	305,389	413,171	359,28	2,33124	0,348801
13920	3,72312	1,68561	0,499	3	1,83418	3	0,997915	4,71239	1,68561	-0,723122	0,997915	2,38869	01/02/3813	0,00739135	305,389	413,171	359,28	2,32623	0,348801
13930	3,72653	1,68197	0,499	3	1,83218	3	0,9979	4,71239	1,68197	-0,726533	0,9979	2,39368	2,38629	0,00739135	305,389	413,171	359,28	2,32122	0,348801
13940	3,72993	1,67831	0,499	3	1,83017	3	0,997886	4,71239	1,67831	-0,729927	0,997886	2,39867	2,39128	0,00739135	305,389	413,171	359,28	2,31621	0,348801
13950	1984424	1,67464	0,499	3	1,82815	3	0,997871	4,71239	1,67464	-0,733303	0,997871	2,40366	2,39627	0,00739135	305,389	413,171	359,28	2,31119	0,348801
13960	3,73666	1,67095	0,499	3	1,82612	3	0,997857	4,71239	1,67095	-0,73666	0,997857	2,40865	2,40126	0,00739135	305,389	413,171	359,28	2,30618	0,348801
13970	27089	1,66724	0,499	3	1,82408	3	0,997842	4,71239	1,66724	-0,739998	0,997842	2,41364	2,40625	0,00739135	305,389	413,171	359,28	2,30117	0,348801
13980	3,74332	1,66351	0,499	3	1,82203	3	0,997828	4,71239	1,66351	-0,743318	0,997828	2,41863	2,41124	0,00739135	305,389	413,171	359,28	2,29615	0,348801
13990	3,74662	1,65977	0,499	3	1,81997	3	0,997813	4,71239	1,65977	-0,74662	0,997813	2,42362	2,41623	0,00739135	305,389	413,171	359,28	2,29114	0,348801
14000	2045054	1,65601	0,499	3	1,81789	3	0,997798	4,71239	1,65601	-0,749903	0,997798	2,42861	2,42122	0,00739135	305,389	413,171	359,28	2,28613	0,348801
14010	3,75317	1,65224	0,499	3	1,81581	3	0,997783	4,71239	1,65224	-0,753167	0,997783	01/02/4336	2,42621	0,00739135	305,389	413,171	359,28	2,28112	0,348801
14020	3,75641	1,64845	0,499	3	1,81371	3	0,997769	4,71239	1,64845	-0,756412	0,997769	2,43859	01/02/4312	0,00739135	305,389	413,171	359,28	01/02/2761	0,348801
14030	3,75964	1,64464	0,499	3	01/01/8116	3	0,997754	4,71239	1,64464	-0,759638	0,997754	2,44358	2,43619	0,00739135	305,389	413,171	359,28	2,27109	0,348801
14040	3,76284	1,64082	0,499	3	1,80948	3	0,997739	4,71239	1,64082	-0,762845	0,997739	2,44857	2,44118	0,00739135	305,389	413,171	359,28	2,26608	0,348801
14050	3,76603	1,63698	0,499	3	1,80735	3	0,997724	4,71239	1,63698	-0,766033	0,997724	2,45356	2,44617	0,00739135	305,389	413,171	359,28	2,26107	0,348801
14060	2115547	1,63312	0,499	3	1,80521	3	0,997709	4,71239	1,63312	-0,769201	0,997709	2,45855	2,45116	0,00739135	305,389	413,171	359,28	2,25605	0,348801
14070	3,77235	1,62925	0,499	3	1,80305	3	0,997694	4,71239	1,62925	-0,772351	0,997694	2,46354	2,45615	0,00739135	305,389	413,171	359,28	2,25104	0,348801
14080	3,77548	1,62537	0,499	3	1,80089	3	0,997679	4,71239	1,62537	-0,775481	0,997679	2,46853	2,46114	0,00739135	305,389	413,171	359,28	2,24603	0,348801
14090	3,77859	1,62147	0,499	3	1,79871	3	0,997664	4,71239	1,62147	-0,778592	0,997664	2,47352	2,46612	0,00739135	305,389	413,171	359,28	2,24102	0,348801
14100	3,78168	1,61755	0,499	3	1,79652	3	0,997649	4,71239	1,61755	-0,781683	0,997649	2,47851	2,47111	0,00739135	305,389	413,171	359,28	2,23601	0,348801
14110	3,78475	1,61362	0,499	3	1,79432	3	0,997634	4,71239	1,61362	-0,784755	0,997634	01/02/4835	01/02/4761	0,00739135	305,389	413,171	359,28	2,23099	0,348801
14120	3,78781	1,60967	0,499	3	1,79211	3	0,997619	4,71239	1,60967	-0,787807	0,997619	2,48849	2,48109	0,00739135	305,389	413,171	359,28	2,22598	0,348801
14130	3,79084	1,60571	0,499	3	1,78989	3	0,997604	4,71239	1,60571	-0,790839	0,997604	2,49348	2,48608	0,00739135	305,389	413,171	359,28	2,22097	0,348801
14140	3,79385	1,60173	0,499	3	1,78766	3	0,997589	4,71239	1,60173	-0,793851	0,997589	2,49847	2,49107	0,00739135	305,389	413,171	359,28	2,21596	0,348801
14150	3,79684	1,59773	0,499	3	1,78542	3	0,997573	4,71239	1,59773	-0,796844	0,997573	2,50346	2,49606	0,00739135	305,389	413,171	359,28	2,21095	0,348801
14160	3,79982	1,59373	0,499	3	1,78316	3	0,997558	4,71239	1,59373	-0,799816	0,997558	2,50845	2,50105	0,00739135	305,389	413,171	359,28	2,20594	0,348801
14170	3,80277	01/01/5897	0,499	3	01/01/7809	3	0,997543	4,71239	01/01/5897	-0,802769	0,997543	2,51344	2,50604	0,00739135	305,389	413,171	359,28	2,20092	0,348801
14180	2248860	1,58567	0,499	3	1,77862	3	0,997528	4,71239	1,58567	-0,805701	0,997528	2,51843	2,51103	0,00739135	305,389	413,171	359,28	2,19591	0,348801
14190	3,80861	1,58161	0,499	3	1,77633	3	0,997512	4,71239	1,58161	-0,808613	0,997512	2,52341	2,51602	0,00739135	305,389	413,171	359,28	01/02/1909	0,348801
14200	3,81151	1,57755	0,499	3	1,77403	3	0,997497	4,71239	1,57755	-0,811505	0,997497	01/02/5284	2,52101	0,00739135	305,389	413,171	359,28	2,18589	0,348801
14210	3,81438	1,57347	0,499	3	1,77172	3	0,997481	4,71239	1,57347	-0,814377	0,997481	2,53339	01/02/526	0,00739135	305,389	413,171	359,28	2,18088	0,348801
14220	3,81723	1,56937	0,499	3	01/01/7694	3	0,997466	4,71239	1,56937	-0,817228	0,997466	2,53838	2,53099	0,00739135	305,389	413,171	359,28	2,17587	0,348801
14230	3,82006	1,56526	0,499	3	1,76707	3	0,99745	4,71239	1,56526	-0,820059	0,99745	2,54337	2,53598	0,00739135	305,389	413,171	359,28	2,17086	0,348801
14240	3,82287	1,56114	0,499	3	1,76473	3	0,997435	4,71239	1,56114	-0,822869	0,997435	2,54836	2,54097	0,00739135	305,389	413,171	359,28	2,16585	0,348801
14250	3,82566	01/01/557	0,499	3	1,76237	3	0,997419	4,71239	01/01/557	-0,825659	0,997419	2,55335	2,54596	0,00739135	305,389	413,171	359,28	2,16083	0,348801
14260	3,82843	1,55285	0,499	3	1,76001	3	0,997403	4,71239	1,55285	-0,828428	0,997403	2,55834	2,55095	0,00739135	305,389	413,171	359,28	2,15582	0,348801
14270	3,83118	1,54868	0,499	3	1,75763	3	0,997388	4,71239	1,54868	-0,831176	0,997388	2,56333	2,55594	0,00739135	305,389	413,171	359,28	2,15081	0,348801
14280	2351857	1,54451	0,499	3	1,75525	3	0,997372	4,71239	1,54451	-0,833903	0,997372	2,56832	2,56093	0,00739135	305,389	413,171	359,28	01/02/1458	0,348801
14290	3,83661	1,54031	0,499	3	1,75285	3	0,997356	4,71239	1,54031	-0,83661	0,997356	2,57331	2,56592	0,00739135	305,389	413,171	359,28	2,14079	0,348801
14300	2371581	1,53611	0,499	3	1,75044	3	0,99734	4,71239	1,53611	-0,839295	0,99734	01/02/5783	2,57091	0,00739135	305,389	413,171	359,28	2,13578	0,348801
14310	3,84196	1,53189	0,499	3	1,74802	3	0,997324	4,71239	1,53189	-0,84196	0,997324	2,58329	01/02/5759	0,00739135	305,389	413,171	359,28	2,13077	0,348801
14320	2390939	1,52766	0,499	3	1,74559	3	0,997308	4,71239	1,52766	-0,844603	0,997308	2,58828	2,58089	0,00739135	305,389	413,171	359,28	2,12576	0,348801
14330	3,84723	1,52341	0,499	3	1,74315	3	0,997292	4,71239	1,52341	-0,847225	0,997292	2,59327	2,58588	0,00739135	305,389	413,171	359,28	2,12075	0,348801
14340	3,84983	1,51915	0,499	3	01/01/7407	3	0,997276	4,71239	1,51915	-0,849826	0,997276	2,59826	2,59087	0,00739135	305,389	413,171	359,28	2,11574	0,348801
14350	3,85241	1,51488	0,499	3	1,73824	3	0,99726	4,71239	1,51488	-0,852406	0,99726	2,60325	2,59586	0,00739135	305,389	413,171	359,28	2,11073	0,348801
14360	3,85496	01/01/5106	0,499	3	1,73576	3	0,997244	4,71239	01/01/5106	-0,854965	0,997244	2,60824	2,60085	0,00739135	305,389	413,171	359,28	2,10572	0,348801
14370	2438055	01/01/5063	0,499	3	1,73328	3	0,997228	4,71239	01/01/5063	-0,857502	0,997228	2,61323	2,60584	0,00739135	305,389	413,171	359,28	2,10071	0,348801
14380	3,86002	1,50199	0,499	3	1,73078	3	0,997212	4,71239	1,50199	-0,860017	0,997212	2,61822	2,61083	0,00739135	305,389	413,171	359,28	01/02/957	0,348801
14390	3,86251	1,49767	0,499	3	1,72828	3	0,997196	4,71239	1,49767	-0,862511	0,997196	2,62321	2,61582	0,00739135	305,389	413,171	359,28	2,09069	0,348801
14400	3,86498	1,49333	0,499	3	1,72576	3	0,997179	4,71239	1,49333	-0,864984	0,997179	01/02/6282	2,62081	0,00739135	305,389	413,171	359,28	2,08568	0,348801
14410	3,86743	1,48899	0,499	3	1,72323	3	0,997163	4,71239	1,48899	-0,867434	0,997163	2,63319	01/02/6258	0,00739135	305,389	413,171	359,28	2,08067	0,348801
14420	3,86986	1,48463	0,499	3	1,72069	3	0,997147	4,71239	1,48463	-0,869863	0,997147	2,63818	2,63079	0,00739135	305,389	413,171	359,28	2,07566	0,348801
14430	3,87227	1,48026	0,499	3	1,71814	3	0,99713	4,71239	1,48026	-0,872271	0,99713	2,64317	2,63578	0,00739135	305,389	413,171	359,28	2,07065	0,348801
14440	3,87466	1,47587	0,499	3	1,71558	3	0,997114	4,71239	1,47587	-0,874656	0,997114	2,64816	2,64077	0,00739135	305,389	413,171	359,28	2,06564	0,348801
14450	3,87702	1,47148	0,499	3	1,71301	3	0,997097	4,71239	1,47148	-0,87702	0,997097	2,65315	2,64576	0,00739135	305,389	413,171	359,28	2,06063	0,348801
14460	3,87936	1,46707	0,499	3	1,71043	3	0,997081	4,71239	1,46707	-0,879361	0,997081	2,65814	2,65075	0,00739135	305,389	413,171	359,28	2,05562	0,348801
14470	3,88168	1,46266	0,499	3	1,70784	3	0,997064	4,71239	1,46266	-0,881681	0,997064	2,66313	2,65574	0,00739135	305,389	413,171	359,28	2,05061	0,348801
14480	3,88398	1,45823	0,499	3	1,70524	3	0,997047	4,71239	1,45823	-0,883978	0,997047	2,66812	2,66073	0,00739135	305,389	413,171	359,28	01/02/456	0,348801
14490	3,88625	1,45378	0,499	3	1,70263	3	0,997031	4,71239	1,45378	-0,886254	0,997031	2,67311	2,66572	0,00739135	305,389	413,171	359,28	2,04059	0,348801
14500	3,88851	1,44933	0,499	3	01/07/2006	3	0,997014	4,71239	1,44933	-0,888507	0,997014	01/02/6781	2,67071	0,00739135	305,389	413,171	359,28	2,03558	0,348801
14510	3,89074	1,44487	0,499	3	1,69737	3	0,996997	4,71239	1,44487	-0,890738	0,996997	2,68309	01/02/6757	0,00739135	305,389	413,171	359,28	2,03057	0,348801
14520	3,89295	1,44039	0,499	3	1,69472	3	0,99698	4,71239	1,44039	-0,892946	0,99698	2,68808	2,68069	0,00739135	305,389	413,171	359,28	2,02556	0,348801
14530	3,89513	1,43591	0,499	3	1,69207	3	0,996963	4,71239	1,43591	-0,895132	0,996963	2,69307	2,68568	0,00739135	305,389	413,171	359,28	2,02055	0,348801
14540	2583422	1,43141	0,499	3	01/01/6894	3	0,996946	4,71239	1,43141	-0,897296	0,996946	2,69806	2,69067	0,00739135	305,389	413,171	359,28	2,01555	0,348801
14550	3,89944	1,42691	0,499	3	1,68673	3	0,996929	4,71239	1,42691	-0,899438	0,996929	2,70305	2,69566	0,00739135	305,389	413,171	359,28	2,01054	0,348801
14560	3,90156	1,42239	0,499	3	1,68404	3	0,996912	4,71239	1,42239	-0,901557	0,996912	2,70804	2,70065	0,00739135	305,389	413,171	359,28	2,00553	0,348801
